target_model,term,coef,std_err,t,p_value,ci_low,ci_high
allenai_Olmo-3-1025-7B — PPMI,C(tense)[T.present continuous],-0.0756523960100013,0.0366160837148937,-2.0660974177101714,0.0388350462625223,-0.1474239314248495,-0.0038808605951532
allenai_Olmo-3-1025-7B — PPMI,C(tense)[T.present perfect],-0.0131335555504296,0.0366160837148936,-0.3586826939956865,0.719837122240533,-0.0849050909652775,0.0586379798644182
allenai_Olmo-3-1025-7B — PPMI,C(tense)[T.simple future],0.2525567303850333,0.0366160837148937,6.897426069689288,5.489943230336959e-12,0.1807851949701852,0.3243282657998814
allenai_Olmo-3-1025-7B — PPMI,C(tense)[T.simple past],0.0238226672887577,0.0366160837148937,0.6506066425412899,0.5153096127562246,-0.0479488681260902,0.0955942027036058
allenai_Olmo-3-1025-7B — PPMI,C(semantic_role)[T.patient],0.052291163089145,0.0211403057894637,2.473529172657791,0.0133887020442922,0.0108538477972296,0.0937284783810603
allenai_Olmo-3-1025-7B — PPMI,C(syntactic_role)[T.subject],-0.2199739549421203,0.0211403057894637,-10.405429189759143,2.8103956683922604e-25,-0.2614112702340356,-0.178536639650205
allenai_Olmo-3-1025-7B — PPMI,"C(valence, Treatment(reference='-val'))[T.+val]",-0.1590754731839396,0.0211403057894637,-7.524747975179367,5.557398675188444e-14,-0.2005127884758548,-0.1176381578920244
allenai_Olmo-3-1025-7B — PPMI,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0433410479804198,0.0211403057894637,2.050161828880496,0.0403646044239292,0.0019037326885046,0.084778363272335
allenai_Olmo-3-1025-7B — PPMI,log_frequency,-0.447608501782863,0.0150243209440365,-29.792261723517456,5.869444759015001e-190,-0.4770578167646385,-0.4181591868010875
allenai_Olmo-3-1025-7B — PPMI,lex_emb_norm,-0.0348940230946626,0.0131054067429941,-2.662566967890269,0.0077623281057876,-0.0605820560231597,-0.0092059901661656
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_1,0.1691872794546695,0.0068206135707662,24.805287339517605,2.3117146531382357e-133,0.1558181296499861,0.1825564292593529
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_2,-0.0472382440778253,0.0059393894528493,-7.95338383731737,1.9331397913609106e-15,-0.0588800980722863,-0.0355963900833643
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_3,-0.2377116197567682,0.0064477997918248,-36.86709070250034,7.453813267214606e-286,-0.2503500137125525,-0.2250732258009839
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_4,-0.2301391578896976,0.0055352091811627,-41.57731900591913,0.0,-0.240988774273244,-0.2192895415061512
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_5,-0.2375490238601907,0.0058921520209601,-40.31617361791705,0.0,-0.2490982873132344,-0.225999760407147
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_6,0.163435867531804,0.0060828033587903,26.86851076578355,1.2356291768181874e-155,0.1515129065705419,0.1753588284930661
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_7,0.1551682396986408,0.0068574158063672,22.62780092094796,1.2042861613570833e-111,0.1417269534804525,0.1686095259168291
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_8,0.0375798840213121,0.0061455623901879,6.114962575485803,9.8782058781414e-10,0.0255339084831876,0.0496258595594367
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_9,0.1560859809830786,0.0068315721358408,22.847739565567284,9.366640486607342e-114,0.1426953511903256,0.1694766107758316
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_10,-0.1947675172868964,0.0064760482514184,-30.07505653532393,1.905307074258414e-193,-0.2074612813181352,-0.1820737532556576
allenai_Olmo-3-1025-7B — Raw counts,Intercept,2.050795145457946,0.0295439971789922,69.41495197935492,0.0,1.992885674408596,2.108704616507296
allenai_Olmo-3-1025-7B — Raw counts,C(tense)[T.past perfect],0.0373854045384474,0.0296861265030988,1.2593561013945314,0.2079197731726399,-0.0208026555565807,0.0955734646334755
allenai_Olmo-3-1025-7B — Raw counts,C(tense)[T.present continuous],-0.0756523960099995,0.0296861265030989,-2.548409136574361,0.0108306377758972,-0.1338404561050279,-0.0174643359149712
allenai_Olmo-3-1025-7B — Raw counts,C(tense)[T.present perfect],-0.0131335555504279,0.0296861265030972,-0.4424139184698857,0.6581955798546663,-0.0713216156454531,0.0450545045445971
allenai_Olmo-3-1025-7B — Raw counts,C(tense)[T.simple future],0.2525567303850337,0.029686126503098,8.507567680097207,1.9286087109229042e-17,0.1943686702900071,0.3107447904800603
allenai_Olmo-3-1025-7B — Raw counts,C(tense)[T.simple past],0.0238226672887573,0.0296861265030979,0.8024848673427084,0.422284239843581,-0.0343653928062689,0.0820107273837837
allenai_Olmo-3-1025-7B — Raw counts,C(semantic_role)[T.patient],0.0522911630891441,0.0171392931277608,3.0509521425038897,0.0022848360944212,0.0186962709296586,0.0858860552486297
allenai_Olmo-3-1025-7B — Raw counts,C(syntactic_role)[T.subject],-0.2199739549421197,0.0171392931277608,-12.834482338470766,1.597146099066477e-37,-0.2535688471016053,-0.1863790627826342
allenai_Olmo-3-1025-7B — Raw counts,"C(valence, Treatment(reference='-val'))[T.+val]",-0.1590754731839394,0.0171392931277608,-9.281332199534074,1.8796806081902303e-20,-0.1926703653434249,-0.1254805810244539
allenai_Olmo-3-1025-7B — Raw counts,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0433410479804207,0.0171392931277608,2.5287535289434127,0.0114561935336185,0.0097461558209352,0.0769359401399062
allenai_Olmo-3-1025-7B — Raw counts,log_frequency,0.1325121166042955,0.0153721575104946,8.620267943119154,7.284782154264267e-18,0.1023810038463703,0.1626432293622207
allenai_Olmo-3-1025-7B — Raw counts,lex_emb_norm,-0.1518340109666689,0.0096334575510259,-15.761112784526484,1.4816095280886462e-55,-0.1707166431229217,-0.132951378810416
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_1,-5.560425597666013e-05,3.3341687974905854e-06,-16.677096857996478,6.269994834861926e-62,-6.213959208172922e-05,-4.906891987159105e-05
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_2,-0.0012059426174758,1.2644062574328451e-05,-95.3761981472867,0.0,-0.0012307263652929,-0.0011811588696587
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_3,0.0009363266374313,6.133300635639371e-05,15.266276562256037,2.9492358057620125e-52,0.0008161072258721,0.0010565460489905
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_4,0.0055826313139789,0.0001678151939566,33.26654269111933,7.802290772741928e-235,0.0052536951494783,0.0059115674784796
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_5,0.0037639289995276,0.0002600447804903,14.474157075679305,3.462271732336449e-47,0.0032542127415648,0.0042736452574904
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_6,0.0034708460463754,0.000302691038793,11.4666296703564,2.536605288879682e-30,0.0028775384501931,0.0040641536425577
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_7,0.0035053008335845,0.0004341065265891,8.074748060403502,7.230307057418511e-16,0.0026544044846055,0.0043561971825635
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_8,-0.0166494365793732,0.0005052525729662,-32.952700233919266,1.3319687007396186e-230,-0.0176397869733817,-0.0156590861853648
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_9,-0.0563327863455484,0.000658781106884,-85.51062827529518,0.0,-0.0576240694852614,-0.0550415032058355
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_10,0.0075245956203802,0.0007742181884573,9.71896002000793,2.877153579480438e-22,0.0060070431545197,0.0090421480862406
allenai_Olmo-3-1025-7B — TF-IDF,Intercept,3.474178154360511,0.2050650767479797,16.94183236587962,7.778413376580028e-64,3.072228138821857,3.876128169899165
allenai_Olmo-3-1025-7B — TF-IDF,C(tense)[T.past perfect],0.0373854045384502,0.0236906208075731,1.5780677442821294,0.1145694549291069,-0.0090508075788731,0.0838216166557737
allenai_Olmo-3-1025-7B — TF-IDF,C(tense)[T.present continuous],-0.0756523960100002,0.023690620807573,-3.1933479761668773,0.0014090066401146,-0.1220886081273232,-0.0292161838926771
allenai_Olmo-3-1025-7B — TF-IDF,C(tense)[T.present perfect],-0.013133555550427,0.0236906208075729,-0.554377855148006,0.5793278849265083,-0.0595697676677499,0.0333026565668959
allenai_Olmo-3-1025-7B — TF-IDF,C(tense)[T.simple future],0.2525567303850372,0.023690620807573,10.660621029580795,1.901224065073552e-26,0.2061205182677141,0.2989929425023603
allenai_Olmo-3-1025-7B — TF-IDF,C(tense)[T.simple past],0.0238226672887613,0.023690620807573,1.0055737872916406,0.3146355673966306,-0.0226135448285617,0.0702588794060844
allenai_Olmo-3-1025-7B — TF-IDF,C(semantic_role)[T.patient],0.0522911630891458,0.0136777863005216,3.823072092239929,0.0001322895450476,0.0254812035230628,0.0791011226552289
allenai_Olmo-3-1025-7B — TF-IDF,C(syntactic_role)[T.subject],-0.2199739549421197,0.0136777863005216,-16.082569950206807,9.406189802459484e-58,-0.2467839145082028,-0.1931639953760366
allenai_Olmo-3-1025-7B — TF-IDF,"C(valence, Treatment(reference='-val'))[T.+val]",-0.1590754731839369,0.0136777863005216,-11.630206064695573,3.841456995601824e-31,-0.1858854327500199,-0.1322655136178538
allenai_Olmo-3-1025-7B — TF-IDF,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.043341047980421,0.0136777863005216,3.168718024112432,0.0015339569668319,0.0165310884143379,0.070151007546504
allenai_Olmo-3-1025-7B — TF-IDF,log_frequency,-0.2568252242652397,0.0090397160698358,-28.410762271862165,2.429398581493756e-173,-0.2745440580733048,-0.2391063904571747
allenai_Olmo-3-1025-7B — TF-IDF,lex_emb_norm,-0.2002458169243891,0.0074091366357923,-27.02687597324544,2.0659729790423524e-157,-0.2147685364098954,-0.1857230974388827
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_1,-1.665011701921102,0.2122784459624394,-7.843526903413028,4.6505185648160265e-15,-2.0811007113529056,-1.248922692489298
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_2,-5.571178187442763,0.0516992128590928,-107.76137351698397,0.0,-5.672514308354211,-5.469842066531315
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_3,-2.861013055944172,0.1181300366427839,-24.21918368311061,2.4627721600755825e-127,-3.092560869044028,-2.629465242844317
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_4,-5.543390552024398,0.1584888336774473,-34.976536979924866,1.668430967767642e-258,-5.854046028664356,-5.232735075384441
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_5,1.335991137035023,0.2026601175481753,6.592274558991303,4.4643544381345886e-11,0.9387551049940044,1.7332271690760417
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_6,-0.8595927810956288,0.2022005006019251,-4.251190172807341,2.138209373094739e-05,-1.255927913570437,-0.4632576486208202
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_7,-3.843791552141195,0.2158724012255169,-17.805849799788323,2.945194845262391e-70,-4.266925107610521,-3.4206579966718684
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_8,-5.291629432911147,0.2633002963492833,-20.097316661928435,9.246162982982252e-89,-5.807726858602961,-4.775532007219334
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_9,-10.808493103637524,0.3156234563028203,-34.244898114503485,2.9870886769108432e-248,-11.42714965490001,-10.189836552375038
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_10,11.210215459556212,0.2986749044716988,37.53316831015659,8.840013084715705e-296,10.624779926615872,11.795650992496553
allenai_Olmo-3-1125-32B — log(1 + x) counts,Intercept,5.081881904409514,0.0873997609133189,58.14526094012552,0.0,4.910568799056726,5.253195009762301
allenai_Olmo-3-1125-32B — log(1 + x) counts,C(tense)[T.past perfect],0.0196759041841105,0.0339437455165509,0.5796621405412273,0.5621504908833725,-0.0468575553011194,0.0862093636693406
allenai_Olmo-3-1125-32B — log(1 + x) counts,C(tense)[T.present continuous],0.0252512320240717,0.0339437455165507,0.7439141332166614,0.4569391483388635,-0.0412822274611579,0.0917846915093014
allenai_Olmo-3-1125-32B — log(1 + x) counts,C(tense)[T.present perfect],0.0953159661119507,0.0339437455165506,2.808056820526057,0.0049900679296072,0.0287825066267212,0.1618494255971803
allenai_Olmo-3-1125-32B — log(1 + x) counts,C(tense)[T.simple future],0.5803092617339006,0.0339437455165506,17.096205881314656,5.833396413345192e-65,0.5137758022486711,0.6468427212191301
allenai_Olmo-3-1125-32B — log(1 + x) counts,C(tense)[T.simple past],0.0630890984109034,0.0339437455165507,1.85863691383562,0.0630966337779085,-0.0034443610743261,0.1296225578961331
allenai_Olmo-3-1125-32B — log(1 + x) counts,C(syntactic_role)[T.subject],-0.5624167464197208,0.0195974306112846,-28.698494081967414,9.61382412536265e-177,-0.6008298571636352,-0.5240036356758064
allenai_Olmo-3-1125-32B — log(1 + x) counts,"C(valence, Treatment(reference='-val'))[T.+val]",-0.1141218314321174,0.0195974306112846,-5.823305804507011,5.878040493257738e-09,-0.1525349421760318,-0.0757087206882031
allenai_Olmo-3-1125-32B — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.114204514201237,0.0195974306112847,5.827524866217675,5.7316959398241196e-09,0.0757914034573226,0.1526176249451514
allenai_Olmo-3-1125-32B — log(1 + x) counts,log_frequency,1.1985781635166588,0.0343445980161951,34.898593454244896,2.103321757282945e-257,1.1312589892218587,1.2658973378114589
allenai_Olmo-3-1125-32B — log(1 + x) counts,lex_emb_norm,0.0637767616079733,0.0124417135476061,5.126043238653764,2.992789894567688e-07,0.0393896401619071,0.0881638830540394
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_1,-0.2088572796013684,0.0051431947471209,-40.60847194601767,0.0,-0.218938504702628,-0.1987760545001087
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_2,-0.2360198117561412,0.0072995986727391,-32.33325862661113,2.3684743930856212e-222,-0.2503278247688571,-0.2217117987434253
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_3,0.062321635052765,0.0046291481084808,13.462873425585128,4.2889057126025724e-41,0.0532479976730432,0.0713952724324869
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_4,-0.3769946986689143,0.0053543913044653,-70.40850719194123,0.0,-0.3874898921575058,-0.3664995051803227
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_5,-0.0797673159992561,0.005183977933254,-15.387279233495097,4.702679685259909e-53,-0.0899284806128167,-0.0696061513856956
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_6,-0.3673927884450823,0.0054977632400362,-66.82586579385999,0.0,-0.3781690066326711,-0.3566165702574935
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_7,0.0398032818361626,0.0058513912181309,6.802362096868368,1.0649642084034484e-11,0.0283339140743191,0.0512726495980061
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_8,-0.0399283124281596,0.0060187945652835,-6.633938406614968,3.371335767702559e-11,-0.0517258090881541,-0.0281308157681651
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_9,-0.0395259170563217,0.006883779087175,-5.741892143221355,9.529140513257914e-09,-0.0530188781315369,-0.0260329559811064
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_10,0.2377288415756905,0.0068150119332115,34.883114498621474,3.4780413333540455e-257,0.2243706716551494,0.2510870114962315
allenai_Olmo-3-1125-32B — PPMI,Intercept,1.3703817313367963,0.0432384650454358,31.6935795453602,5.624114488525025e-214,1.2856296034108632,1.4551338592627294
allenai_Olmo-3-1125-32B — PPMI,C(tense)[T.past perfect],0.0196759041841096,0.0395857737406268,0.4970448301207844,0.6191641424004544,-0.0579165486605316,0.097268357028751
allenai_Olmo-3-1125-32B — PPMI,C(tense)[T.present continuous],0.0252512320240694,0.0395857737406266,0.6378865344282575,0.523556504998114,-0.0523412208205714,0.1028436848687104
allenai_Olmo-3-1125-32B — PPMI,C(tense)[T.present perfect],0.0953159661119495,0.0395857737406265,2.407833853052306,0.0160585182672845,0.0177235132673089,0.1729084189565901
allenai_Olmo-3-1125-32B — PPMI,C(tense)[T.simple future],0.5803092617338979,0.0395857737406266,14.659540711170424,2.378033786470773e-48,0.502716808889257,0.6579017145785387
allenai_Olmo-3-1125-32B — PPMI,C(tense)[T.simple past],0.0630890984109017,0.0395857737406266,1.5937315972215969,0.1110155541450503,-0.0145033544337392,0.1406815512555426
allenai_Olmo-3-1125-32B — PPMI,C(syntactic_role)[T.subject],-0.5624167464197203,0.0228548571252303,-24.60819349418933,2.5444078000479384e-131,-0.6072147699566569,-0.5176187228827837
allenai_Olmo-3-1125-32B — PPMI,"C(valence, Treatment(reference='-val'))[T.+val]",-0.1141218314321183,0.0228548571252303,-4.993329461952097,5.996033230360078e-07,-0.1589198549690548,-0.0693238078951817
allenai_Olmo-3-1125-32B — PPMI,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.1142045142012391,0.0228548571252303,4.996947194877216,5.884845419629103e-07,0.0694064906643026,0.1590025377381757
allenai_Olmo-3-1125-32B — PPMI,log_frequency,-0.4725183662776439,0.0162382183223524,-29.099150959635026,1.5624448141729728e-181,-0.5043470529597238,-0.440689679595564
allenai_Olmo-3-1125-32B — PPMI,lex_emb_norm,0.0292163460503118,0.0142395175039437,2.0517792152873238,0.0402070660671567,0.0013053319144112,0.0571273601862124
allenai_Olmo-3-1125-32B — PPMI,profession_embedding_1,0.129384314952949,0.0073743797923489,17.545111398681666,2.7491361662556928e-68,0.114929722754109,0.1438389071517889
allenai_Olmo-3-1125-32B — PPMI,profession_embedding_2,-0.0638133045245138,0.0064441433291473,-9.902527188661535,4.715192100417136e-23,-0.0764445313553238,-0.0511820776937038
allenai_Olmo-3-1125-32B — PPMI,profession_embedding_3,-0.1849278257398457,0.0069148479473908,-26.74358527429697,3.065892991041492e-154,-0.1984816851844356,-0.1713739662952558
allenai_Olmo-3-1125-32B — PPMI,profession_embedding_4,-0.1899590911078887,0.0059752870157395,-31.79078939765004,3.067186099099176e-215,-0.2016713082048641,-0.1782468740109133
allenai_Olmo-3-1125-32B — PPMI,profession_embedding_5,-0.2420016634834371,0.0063410627050398,-38.16421233164812,2.5372794302169955e-305,-0.2544308409993173,-0.2295724859675569
allenai_Olmo-3-1125-32B — PPMI,profession_embedding_6,0.1882250171018407,0.006577382143005,28.617010994566535,8.903301243659833e-176,0.1753326276005961,0.2011174066030854
allenai_Olmo-3-1125-32B — PPMI,profession_embedding_7,0.1679998144280424,0.0075426256536249,22.27338623749696,2.749106713484487e-108,0.1532154419110784,0.1827841869450064
